Place_Id,Place_Name,Category,City,Tags
175,Museum Ullen Sentalu,Budaya,Yogyakarta,museum ullen sentalu bahasa jawa translit musiyum ull n sentalu letak camat pakem kaliurang kabupaten sleman daerah istimewa yogyakarta museum tampil budaya hidup bangsawan dinasti mataram kasunanan surakarta sultan yogyakarta praja mangkunegaran kadipaten pakualaman serta koleksi batik gaya yogyakarta surakarta tampil tokoh serta permaisuri pakai kena acara formal hari ullen sentalu akronim bahasa jawa ulating blencong sejatine tataraning lumaku nyala lampu blencong tunjuk umat manusia lang titi hidup falsafah ambil lampu minyak tunjuk wayang kulit blencong cahaya gerak arah rang jalan hidup museum diri salah bangsawan yogyakarta kenal keluarga keraton surakarta museum ullen sentalu leluhur jawa batik milik arti makna dalam corak sejarah budaya jawa mataram kuno mataram islam atur museum bangun unjung serap jawa kuno kagum
176,Museum Gunung Merapi,Budaya,Yogyakarta,museum gunung rapi bahasa jawa translit musiyum gunung rapi museum sejarah yogyakarta tepat jln boyong dusun banteng desa hargobinangun camat pakem kabupaten sleman daerah istimewa yogyakarta kilometer kawasan objek wisata kaliurang museum gunung rapi resmi tanggal 1 oktober 2009 menteri energi sumber daya mineral esdm purnomo luas bangun diri tanah luas hektare museum lengkap taman area parkir plasa kenal masyarakat museum gunungapi rapi semboyan rapi jendela bumi gunung rapi jadi sarana didik penyebarluasan informasi aspek kegunungapian bencana geologi sifat masyarakat luas tuju wawas paham aspek ilmiah kait gunungapi sumber bencana geologi museum gunungapi harap solusi alternatif sarana potensial pusat layan informasi kegunungapian upaya cerdas hidup masyarakat medium tingkat sadar waspada masyarakat manfaat ancam bahaya letus gunungapi bencana geologi
177,Pantai Parangtritis,Bahari,Yogyakarta,pantai parangtritis bahasa jawa translit pasisir parangtritis wisata letak desa parangtritis kretek kabupaten bantul daerah istimewa yogyakarta jarak 27 km pusat kota yogyakarta pantai bilang salah destinasi wisata kenal yogyakarta favorit wisatawan pantai parangtritis ikon pariwisata yogyakarta pantai parangtritis nilai simbolis gari sifat magi hubung panggung krapyak keraton yogyakarta tugu yogyakarta gunung rapi kenal gari imajiner letak sisi timur pantai parangkusumo kenal wisatawan milik legenda lekat ratu kidul kuasa laut selatan indah pantai pantai luas yogyakarta beda kawasan yogyakarta lai pantai gunungkidul ukur relatif
178,Goa Pindul,Cagar Alam,Yogyakarta,gua pindul objek wisata gua letak desa bejiharjo camat karangmojo kabupaten gunungkidul gua pindul kenal susur gua ban pelampung alir sungai tanah gua giat kenal istilah cave tubing
179,Candi Ratu Boko,Budaya,Yogyakarta,situs ratu baka candi boko hanacaraka bahasa jawa candhi ratu baka situs purbakala kompleks sisa bangun 3 km belah selatan kompleks candi prambanan 18 km belah timur kota yogyakarta 50 km barat daya kota surakarta jawa indonesia situs ratu boko letak bukit tinggi 196 meter muka laut luas kompleks 25 ha
180,Pantai Depok Jogja,Bahari,Yogyakarta,pantai depok bahasa jawa translit pasisir dh pok objek wisata pantai letak camat kretek kabupaten bantul daerah istimewa yogyakarta puluh kilometer belah selatan kota yogyakarta pantai kenal pasar ikan ikan hasil tangkap nelayan pantai depok
181,Pantai Sundak,Bahari,Yogyakarta,pantai sundak salah pantai indah gunung kidul tepat pantai indrayanti pantai pasir putih memilii air bersih bening segar ombak pantai sundak main air pantai sundak harap main air tepi pantai nikmat indah pantai jalan tepi pantai 40 meter temu karang jajar karang sembunyi laut batu karang tajam
182,Hutan Mangrove Kulon Progo,Bahari,Yogyakarta,kawasan wisata hutan mangrove kulon progo saji indah alam hutan mangrove pesona sendiri pantai glagah primadona kulon progo letak lokasi hutan mangrove kulon progo sejati masuk kawasan pasir mendit camat ton kulon progo
183,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,jogja bay waterpark jogja bay bahasa jawa ngayogya salah taman wisata air waterpark besar asia tenggara lokasi yogyakarta indonesia taman wisata air buka resmi 20 desember 2015
184,Pantai Sepanjang,Bahari,Yogyakarta,sangka yogyakarta kuta pantai salah pantai kabuaten gunungkidul daerah milik koleksi pantai cantik hitung pantai kuta tempo doeloe pesona tawar pantai
185,Pantai Krakal,Bahari,Yogyakarta,pantai krakal pantai strategis singgah nikmat panorama laut wisatawan cicip kuliner laut icon bangun bentuk ikan atas bukit jadi foto
186,Pantai Glagah,Bahari,Yogyakarta,pantai glagah indah salah pantai objek wisata provinsi daerah istimewa yogyakarta pantai glagah indah salah pantai yogyakarta hampar pasir warna hitam kandung pasir besi pantai glagah indah milik akses
187,Pantai Siung,Bahari,Yogyakarta,pantai siung objek wisata pantai letak kec tepus tepat dusun duwet lurah purwodadi camat tepus kabupaten gunungkidul provinsi daerah istimewa yogyakarta lokasi jarak 75 km kota yogya milik jalur panjat tebing 250 jalur standar jalan lokasi pantai suguh pandang bukit kapur tumbuh jati jalan naik tantang lewat capai pantai siung jalan lelah bayar kawasan pantai siung pantai hampar pasir putih suara debur ombak suasana hati pikir tenang pantai pencil fasilitas sedia minim akomodasi inap sedia malam pantai siung pondok panjat bentuk rumah panggung kapasitas 20 orang malam suasana alam bawa tenda area camping kota yogyakarta jalur siung transportasi bus terminal giwang yogyakarta bus jurus terminal wonosari angkut jurus tiga balai desa purwodadi jasa ojek transportasi pantai siung
188,Pantai Sadranan,Bahari,Yogyakarta,pantai sadran jogja butir intan permata sembunyi muncul tumpu harta karun deret pantai pantai indah jogja hal kawasan selatan jogja pantai sadran milik ciri khas pasir putih karang koral area sangaet bibir pantai pasir putih pantai kenal kuta bal mandalika lombok pantai gunung kidul lebih 2 pantai kenal dapat koral karang pantai pantai bilang sepi lebih unjung nikmat asri pantai ganggu hiruk pikuknya manusia
189,Pantai Nguluran,Bahari,Yogyakarta,pantai nguluran hampar laut luas spot foto fasilitas tebing ba meter muka air pantai spot favorit resort pantai tera kaca tera kaca jadi spot selfie latar pantai unjung foto bagus indah pajang ig fb medium sosial foto ambil sunset foto tera kaca unjung rasa sensasi tegang sensasi tegang timbul akibat tera kaca diri pinggir laut sensasi timbul jalan uta talus tingi ba meter air laut kuatir kelola jamin lat unjung langgar atur kelola
190,Pantai Samas,Bahari,Yogyakarta,pantai samas bahasa jawa translit pasisir samas salah pantai deret pantai belah timur pantai parangtritis lokasi pantai samas 14 km arah selatan kota bantul 35 km pusat kota yogyakarta tepat desa srigading camat sanden kabupaten bantul daerah istimewa yogyakarta
191,Pantai Drini,Bahari,Yogyakarta,pantai drini salah objek wisata letak desa banjarejo camat tanjungsari gunungkidul yogyakarta letak belah timur pantai baron jarak 1 km arah timur pantai jarak tempuh pantai 60 km jam kota yogyakarta infrastruktur pantai drini mulus jalan masuk pantai terjal pantai drini pantai langsung hadap samudra hindia pantai milik lereng pantai curam 10 derajat wonosari dominasi batu karst gunung sewu pantai jamah wisatawan lokal asing letak daerah pencil pantai drini kenal nama pantai perawan sebut masyarakat kondisi pantai drini bersih udara sejuk air dingin tambah hampar pasir putih pesona alir air ganas pantai parangtritis pantai milik tebing pantai bagi pantai sisi sisi barat sisi timur tebing indah buat pulau apung pantai karang bangun mercusuar mana menara mata manja pandang indah pantai unjung laut laut biota laut
192,Air Terjun Sri Gethuk,Cagar Alam,Yogyakarta,air terjun sri gethuk salah objek wisata alam letak camat playen kabupaten gunungkidul yogyakarta air terjun tepi sungai oyo nikmat selusur sungai rakit jalan suguh pandang tebing tebing kapur rimbun pohon musim kemarau air sungai jernih wana hijau terjun sri gethuk milik 3 sumber mata air mata air ngandong poh ngumbul tiga mata air kumpul alir tebing bentuk air terjun sri gethuk air terjun sri gethuk milik sekira 25 meter terjun air terjun gantung musim air kering jatuh kolam langsung rayap bebatuan kapur rapi tepi sungai air terjun tahap kembang destinasi wisata andal kabupaten gunungkidul pantai gunung terjun sri gethuk air terjun slempret nama slempret asal legenda desa bleberan cerita edar masyarakat air tejun pusat jin pimpin jin anggo menduro air terjun sumber mata air kedungpoh ngandong ngumbul tiga sumber mata air alir bentuk air jatuh tebing bebatuan karst tandus
193,Candi Sewu,Budaya,Yogyakarta,candi sewu manjusrighra hanacaraka jawa candhi s wu candi buddha bangun abad masehi jarak delapan ratus meter belah utara candi prambanan candi sewu kompleks candi buddha besar candi borobudur jawa candi sewu usia tua candi borobudur prambanan asli milik 249 candi masyarakat candi nama sewu ribu bahasa jawa nama dasar kisah legenda loro administratif kompleks candi sewu letak dukuh bener desa bugisan camat prambanan kabupaten klaten provinsi jawa
194,Pantai Wediombo,Bahari,Yogyakarta,pantai wediombo o jawa wedhiamba pantai desa jepitu girisubo gunungkidul pantai siung jarak 80 km kota yogyakarta pantai liput teluk keliling gunung batu karang pasir putih laut batu karang tonjol pakai selancar tinggi ombak capai meter pantai wediombo hadap barat matahari sisi selatan pantai matahari benam sore lin selancar wediombo milik kolam alami air ombak snorkeling wediombo masuk salah 13 masuk cagar alam dunia unesco gunung sewu
195,Pantai Jogan,Bahari,Yogyakarta,pantai jogan objek wisata pantai letak dusun duwet purwodadi tepus kabupaten gunungkidul daerah istimewa yogyakarta lokasi jarak 74 km pusat kota yogyakarta pantai letak jajar gunung gunungkidul pandang alam tebing air terjun arah laut lepas
196,Pantai Ngrenehan,Bahari,Yogyakarta,pantai ngrenehan nelayan letak desa saptosari 30 km belah selatan kota wonosari pantai teluk keliling hampar bukit kapur milik panorama pukau debur ombak terpa pasir putih wisatawan saksi aktivitas giat nelayan nikmat ikan saji bawa ikan segar
197,Pantai Jungwok,Bahari,Yogyakarta,pantai jungwok pantai letak desa jepitu camat girisubo kabupaten gunungkidul daerah istimewa yogyakarta pantai jungwok salah pantai milik panorama indah pasir putih khas pantai gunung kidul pantai jungwok letak belah timur pantai wediombo belah barat pantai ngusalan jarak pantai jungwok kota wonosari 40 km akses jalan pantai jungwook sulit jalan aspal pantai jungwok destinasi wisata tempat nyaman kemah
198,Pantai Greweng,Bahari,Yogyakarta,kabupaten gunungkidul sulit pilih pantai sepi indah pantai greweng camat girisubo cantik pantai kenal destinasi kemah siap energi capai lokasi pencil
199,Pantai Sedahan,Bahari,Yogyakarta,pantai sedahan milik gari pantai luas jadi arena main sisi pantai tebing karang apit pantai jorok laut pantai sedahan debur ombak khas laut selatan hampar pasir putih butir butir halus air biru hijau bening segar kilau teritampa cahaya matahari hipnotis main air cebur pantai unjung hati hati pantai selatan arus ombak kuat unjung saran renang darat pantai sedahan kenal orang lokasi pancing senang unjung rela sempat pancing ikan pantai sedahan
200,Pantai Watu Kodok,Bahari,Yogyakarta,pantai watu kodok salah pantai gunung kidul pantai watu kodok milik pasir putih air laut warna biru indah pantai batu karang terjal batu daya tarik wisatawan uni pantai suasana pantai alami jadi pantai daya tarik pantai golong pantai wisatawan pantai watu kodok cocok habis libur keluarga
201,Pantai Kesirat,Bahari,Yogyakarta,pantai identik pasir pantai sirat milik uni sendiri temu pantai sirat milik pasir temu tebing tebing memeiliki struktur cantik kana nikmat pantai atas cocok nikmat sunset indah pantai orang lupa janji mantan hehee pantai sirat milik spot spot foto instagramable banget cocok suka foto uni ciri khas wisata pantai sirat hadir pohon diri kokoh ikon wisata wisatawan manfaat pohon latar foto
202,Pantai Ngandong,Bahari,Yogyakarta,pantai ngandong letak desa sidoarjo camat tepus kabupaten gunung kidul yogyakarta pantai pantai indrayanti kenal tepat letak belah barat laut pantai indrayanti pantai ngandong pantai ciri khas sendiri daya tarik wisatawan wisatawan destinasi wisata pantai pantai ramai tunjung musim libur sepi
203,Galaxy Waterpark Jogja,Taman Hiburan,Yogyakarta,galaxy waterpark taman rekreasi air diri lahan luas hektar tampung unjung libur lokasi luas wahana fasilitas nikmat sedia kolam kolam anak kolam dewasa fasilitas sedia kelola bilang lengkap dukung nyaman libur
204,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,desa wisata pulesari tambah deret profil desa wisata jogja lahir sadar masyarakat potensi lokal milik sisi ragam budaya pesona alam kazanah kuliner nilai sejarah budaya kemas seru wisata lokasi desa wisata pulesari kabupaten sleman daerah istimewa yogyakarta diy notabene kabupaten anugerah wisata hadir desa wisata pulesari akan tambal puzle wisata lengkap review desa wisata pulosari referensi tentu lokasi libur
205,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,desa wisata tembi sekian desa wisata sukses tata kawasan kawasan layak kunjung potensi alam sejarah potensi budaya milik desa wisata tembi pa jadi desa wisata jarak desa wisata tembi pusat kota jogja pesona indah desa wisata tembi bata info lengkap desa wisata tembi referensi tentu lokasi wisata libur lokasi desa wisata tembi letak arah parangtritis alamat desa wisata tembi desa tembi camat won kabupaten bantul daerah istimewa yogyakarta
206,Wisata Kaliurang,Cagar Alam,Yogyakarta,jogja tarik lik wisata wisata sedia jogja wisata buat wisata alam hal taman wisata kaliurang madu unsur alam taman rekreasi taman rekreasi kawasan lereng gunung rapi aneh objek wisata sejuk habis libur pilih
207,Heha Sky View,Taman Hiburan,Yogyakarta,heha sky view salah wisata baru yogyakarta hit foto estetik ala selebgram foto rooftop lantai kaca yogyakarta romantis heha sky view wisata ciri khas dasar akun instagram milik ciri utama heha sky view selfie resto food stall jual makan kini konsep kontainer suka manja lidah tambah stok swafoto spot instagrammable patut coba
208,Taman Sungai Mudal,Cagar Alam,Yogyakarta,taman sungai mudal objek wisata alam buka letak kabupaten kulon progo tawar pesona kolam mandi sumber mata air alami mata air sumber goa hadir taman sungai mudal samping kesan angker goa tambah dukung fasilitas wisatawan nyaman taman sungai mudal wisata kulon progo destinasi utama libur ala utama taman sungai mudal destinasi wisata keluarga senang
209,Pantai Sanglen,Bahari,Yogyakarta,pantai sanglen lokasi desa madang gunung kidul pantai indah dengar asing telinga pantai simpan indah tenang ombak hanyut main air pasang surut bain ombak pantai area pantai bukit hias pohon rindang warna hijau alam bukit tangga sedia
210,Pantai Congot,Bahari,Yogyakarta,pantai glagah pantai trisik pantai kulon progo pantai congot pantai kenal surga pancing ikan heran pantai congot kunjung mancing mania masyarakat pantai congot gantung hidup nelayan pantai congot populer pantai kulon progo kunjung wisatawan buka hutan mangrove pasir mendit lokasi pantai congot belah barat pantai pantai congot muara sungai bogowonto pula sebab pantai congot spot favorite pancing jenis ikan ikan air tawar ikan air payau ikan air asin
